,Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,Variant.1,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
161,Case 36,Closed,Value 5,2011/07/30 10:10:20.000,Variant 1,1,Variant 1,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
162,Case 37,Assign seriousness,Value 8,2011/02/10 11:13:07.000,Variant 92,92,Variant 92,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
163,Case 37,Take in charge ticket,Value 8,2011/02/10 11:13:33.000,Variant 92,92,Variant 92,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
164,Case 37,Resolve ticket,Value 9,2011/02/10 15:20:02.000,Variant 92,92,Variant 92,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
165,Case 37,Resolve ticket,Value 2,2011/03/02 13:23:58.000,Variant 92,92,Variant 92,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
166,Case 37,Take in charge ticket,Value 2,2011/03/02 13:24:07.000,Variant 92,92,Variant 92,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
167,Case 37,Wait,Value 2,2011/03/02 15:27:52.000,Variant 92,92,Variant 92,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
168,Case 37,Take in charge ticket,Value 2,2011/03/04 09:37:50.000,Variant 92,92,Variant 92,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
169,Case 37,Resolve ticket,Value 2,2011/03/04 09:37:55.000,Variant 92,92,Variant 92,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
170,Case 37,Closed,Value 5,2011/04/03 08:38:21.000,Variant 92,92,Variant 92,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
171,Case 38,Assign seriousness,Value 4,2012/03/20 07:57:45.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
172,Case 38,Take in charge ticket,Value 4,2012/03/20 07:58:15.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
173,Case 38,Resolve ticket,Value 4,2012/03/20 08:18:56.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
174,Case 38,Closed,Value 5,2012/04/21 16:00:36.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
175,Case 39,Assign seriousness,Value 14,2013/08/29 11:05:59.000,Variant 2,2,Variant 2,Value 1,Value 31,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
176,Case 39,Take in charge ticket,Value 2,2013/09/11 12:57:48.000,Variant 2,2,Variant 2,Value 1,Value 31,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
177,Case 39,Wait,Value 4,2013/09/12 09:46:36.000,Variant 2,2,Variant 2,Value 1,Value 31,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
178,Case 39,Resolve ticket,Value 4,2013/09/27 09:50:58.000,Variant 2,2,Variant 2,Value 1,Value 31,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
179,Case 39,Closed,Value 3,2013/10/12 09:51:11.000,Variant 2,2,Variant 2,Value 1,Value 31,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
180,Case 40,Assign seriousness,Value 4,2012/08/09 12:13:03.000,Variant 1,1,Variant 1,Value 1,Value 32,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
181,Case 40,Take in charge ticket,Value 4,2012/08/09 12:13:29.000,Variant 1,1,Variant 1,Value 1,Value 32,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
182,Case 40,Resolve ticket,Value 13,2012/08/09 12:46:00.000,Variant 1,1,Variant 1,Value 1,Value 32,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
183,Case 40,Closed,Value 5,2012/09/12 12:20:25.000,Variant 1,1,Variant 1,Value 1,Value 32,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
184,Case 41,Assign seriousness,Value 14,2010/12/14 10:44:26.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
185,Case 41,Take in charge ticket,Value 14,2010/12/14 10:44:57.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
186,Case 41,Resolve ticket,Value 14,2010/12/14 10:45:12.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
187,Case 41,Closed,Value 5,2011/01/27 10:50:31.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
188,Case 42,Assign seriousness,Value 8,2011/06/16 12:23:39.000,Variant 1,1,Variant 1,Value 1,Value 33,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
189,Case 42,Take in charge ticket,Value 8,2011/06/16 12:51:05.000,Variant 1,1,Variant 1,Value 1,Value 33,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
190,Case 42,Resolve ticket,Value 8,2011/06/16 13:39:51.000,Variant 1,1,Variant 1,Value 1,Value 33,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
191,Case 42,Closed,Value 5,2011/07/30 12:30:33.000,Variant 1,1,Variant 1,Value 1,Value 33,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
192,Case 43,Assign seriousness,Value 1,2012/04/10 08:56:32.000,Variant 1,1,Variant 1,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
193,Case 43,Take in charge ticket,Value 4,2012/04/10 09:27:27.000,Variant 1,1,Variant 1,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
194,Case 43,Resolve ticket,Value 4,2012/04/10 10:53:28.000,Variant 1,1,Variant 1,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
195,Case 43,Closed,Value 5,2012/05/26 09:00:20.000,Variant 1,1,Variant 1,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
196,Case 44,Assign seriousness,Value 2,2010/11/29 16:09:19.000,Variant 1,1,Variant 1,Value 1,Value 19,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
197,Case 44,Take in charge ticket,Value 2,2010/11/29 16:19:59.000,Variant 1,1,Variant 1,Value 1,Value 19,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
198,Case 44,Resolve ticket,Value 2,2010/11/29 16:20:51.000,Variant 1,1,Variant 1,Value 1,Value 19,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
199,Case 44,Closed,Value 5,2010/12/31 16:10:28.000,Variant 1,1,Variant 1,Value 1,Value 19,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
200,Case 45,Assign seriousness,Value 9,2012/01/20 14:08:14.000,Variant 1,1,Variant 1,Value 1,Value 24,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
201,Case 45,Take in charge ticket,Value 9,2012/01/25 11:46:19.000,Variant 1,1,Variant 1,Value 1,Value 24,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
202,Case 45,Resolve ticket,Value 9,2012/03/02 10:40:59.000,Variant 1,1,Variant 1,Value 1,Value 24,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
203,Case 45,Closed,Value 5,2012/03/17 10:41:18.000,Variant 1,1,Variant 1,Value 1,Value 24,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
204,Case 46,Assign seriousness,Value 1,2012/11/14 14:33:17.000,Variant 28,28,Variant 28,Value 1,Value 35,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
205,Case 46,Take in charge ticket,Value 2,2012/11/15 13:33:28.000,Variant 28,28,Variant 28,Value 1,Value 35,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
206,Case 46,Take in charge ticket,Value 12,2012/11/15 13:33:59.000,Variant 28,28,Variant 28,Value 1,Value 35,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
207,Case 46,Wait,Value 12,2012/11/16 11:37:21.000,Variant 28,28,Variant 28,Value 1,Value 35,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
208,Case 46,Resolve ticket,Value 12,2012/12/14 14:20:49.000,Variant 28,28,Variant 28,Value 1,Value 35,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
209,Case 46,Closed,Value 3,2012/12/29 14:21:03.000,Variant 28,28,Variant 28,Value 1,Value 35,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
210,Case 47,Assign seriousness,Value 8,2011/05/25 09:48:18.000,Variant 1,1,Variant 1,Value 1,Value 30,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
211,Case 47,Take in charge ticket,Value 8,2011/05/25 09:48:43.000,Variant 1,1,Variant 1,Value 1,Value 30,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
212,Case 47,Resolve ticket,Value 15,2011/05/30 15:04:34.000,Variant 1,1,Variant 1,Value 1,Value 30,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
213,Case 47,Closed,Value 5,2011/07/01 09:50:37.000,Variant 1,1,Variant 1,Value 1,Value 30,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
214,Case 48,Insert ticket,Value 12,2010/12/01 13:42:59.000,Variant 7,7,Variant 7,Value 1,Value 36,Value 3,Value 1,Value 3,Value 2,Value 1,Value 1,Value 1
215,Case 48,Assign seriousness,Value 2,2010/12/02 14:07:33.000,Variant 7,7,Variant 7,Value 1,Value 36,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
216,Case 48,Take in charge ticket,Value 2,2010/12/02 14:07:41.000,Variant 7,7,Variant 7,Value 1,Value 36,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
217,Case 48,Resolve ticket,Value 2,2010/12/02 14:08:33.000,Variant 7,7,Variant 7,Value 1,Value 36,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
218,Case 48,Closed,Value 5,2011/01/01 14:08:51.000,Variant 7,7,Variant 7,Value 1,Value 36,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
219,Case 49,Assign seriousness,Value 2,2011/11/25 14:33:54.000,Variant 2,2,Variant 2,Value 1,Value 37,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
220,Case 49,Take in charge ticket,Value 2,2011/11/25 14:47:48.000,Variant 2,2,Variant 2,Value 1,Value 37,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
221,Case 49,Wait,Value 2,2011/11/29 14:47:35.000,Variant 2,2,Variant 2,Value 1,Value 37,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
222,Case 49,Resolve ticket,Value 2,2011/12/02 16:25:57.000,Variant 2,2,Variant 2,Value 1,Value 37,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
223,Case 49,Closed,Value 5,2012/01/07 16:20:26.000,Variant 2,2,Variant 2,Value 1,Value 37,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
224,Case 50,Assign seriousness,Value 4,2012/01/16 10:53:01.000,Variant 6,6,Variant 6,Value 1,Value 38,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
225,Case 50,Take in charge ticket,Value 4,2012/01/16 10:59:51.000,Variant 6,6,Variant 6,Value 1,Value 38,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
226,Case 50,Resolve ticket,Value 4,2012/01/16 16:37:54.000,Variant 6,6,Variant 6,Value 1,Value 38,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
227,Case 50,Resolve ticket,Value 4,2012/01/16 16:37:55.000,Variant 6,6,Variant 6,Value 1,Value 38,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
228,Case 50,Closed,Value 5,2012/02/16 11:00:57.000,Variant 6,6,Variant 6,Value 1,Value 38,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
229,Case 51,Assign seriousness,Value 4,2012/06/13 13:55:36.000,Variant 2,2,Variant 2,Value 1,Value 39,Value 7,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
230,Case 51,Take in charge ticket,Value 4,2012/06/14 07:07:06.000,Variant 2,2,Variant 2,Value 1,Value 39,Value 7,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
231,Case 51,Wait,Value 10,2012/06/15 07:16:27.000,Variant 2,2,Variant 2,Value 1,Value 39,Value 7,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
232,Case 51,Resolve ticket,Value 10,2012/07/02 09:41:04.000,Variant 2,2,Variant 2,Value 1,Value 39,Value 7,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
233,Case 51,Closed,Value 5,2012/07/18 07:30:21.000,Variant 2,2,Variant 2,Value 1,Value 39,Value 7,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
234,Case 52,Assign seriousness,Value 13,2012/07/26 15:18:26.000,Variant 1,1,Variant 1,Value 1,Value 19,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
235,Case 52,Take in charge ticket,Value 13,2012/07/26 15:18:35.000,Variant 1,1,Variant 1,Value 1,Value 19,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
236,Case 52,Resolve ticket,Value 13,2012/07/27 10:46:28.000,Variant 1,1,Variant 1,Value 1,Value 19,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
237,Case 52,Closed,Value 5,2012/09/12 15:20:55.000,Variant 1,1,Variant 1,Value 1,Value 19,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
238,Case 53,Assign seriousness,Value 2,2010/10/14 13:53:13.000,Variant 16,16,Variant 16,Value 1,Value 40,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
239,Case 53,Take in charge ticket,Value 14,2010/10/15 13:02:36.000,Variant 16,16,Variant 16,Value 1,Value 40,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
240,Case 53,Wait,Value 12,2010/10/28 15:12:55.000,Variant 16,16,Variant 16,Value 1,Value 40,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
241,Case 53,Wait,Value 12,2010/10/28 15:12:55.000,Variant 16,16,Variant 16,Value 1,Value 40,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
242,Case 53,Take in charge ticket,Value 12,2010/10/29 13:42:01.000,Variant 16,16,Variant 16,Value 1,Value 40,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
243,Case 53,Resolve ticket,Value 2,2010/11/04 08:48:12.000,Variant 16,16,Variant 16,Value 1,Value 40,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
244,Case 53,Closed,Value 5,2010/12/04 08:48:57.000,Variant 16,16,Variant 16,Value 1,Value 40,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
245,Case 54,Assign seriousness,Value 1,2013/11/07 08:20:59.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
246,Case 54,Take in charge ticket,Value 2,2013/11/29 09:10:50.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
247,Case 54,Resolve ticket,Value 2,2013/12/02 16:14:22.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
248,Case 54,Closed,Value 3,2013/12/17 16:14:40.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
249,Case 55,Assign seriousness,Value 4,2011/10/26 15:51:42.000,Variant 2,2,Variant 2,Value 1,Value 41,Value 3,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
250,Case 55,Take in charge ticket,Value 9,2011/10/31 15:19:03.000,Variant 2,2,Variant 2,Value 1,Value 41,Value 3,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
251,Case 55,Wait,Value 9,2011/11/07 08:44:52.000,Variant 2,2,Variant 2,Value 1,Value 41,Value 3,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
252,Case 55,Resolve ticket,Value 9,2011/11/21 08:21:23.000,Variant 2,2,Variant 2,Value 1,Value 41,Value 3,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
253,Case 55,Closed,Value 5,2011/12/06 08:21:36.000,Variant 2,2,Variant 2,Value 1,Value 41,Value 3,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
254,Case 56,Assign seriousness,Value 2,2012/01/30 11:32:58.000,Variant 5,5,Variant 5,Value 1,Value 16,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
255,Case 56,Resolve ticket,Value 2,2012/01/30 11:33:23.000,Variant 5,5,Variant 5,Value 1,Value 16,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
256,Case 56,Closed,Value 5,2012/03/14 11:40:25.000,Variant 5,5,Variant 5,Value 1,Value 16,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
257,Case 57,Assign seriousness,Value 6,2010/10/29 09:39:23.000,Variant 1,1,Variant 1,Value 1,Value 42,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 2
258,Case 57,Take in charge ticket,Value 6,2010/11/02 14:56:13.000,Variant 1,1,Variant 1,Value 1,Value 42,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 2
259,Case 57,Resolve ticket,Value 6,2010/11/02 15:39:05.000,Variant 1,1,Variant 1,Value 1,Value 42,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 2
260,Case 57,Closed,Value 5,2010/11/30 10:40:55.000,Variant 1,1,Variant 1,Value 1,Value 42,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 2
261,Case 58,Assign seriousness,Value 1,2012/11/16 15:49:30.000,Variant 93,93,Variant 93,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
262,Case 58,Create SW anomaly,Value 1,2012/11/16 15:49:51.000,Variant 93,93,Variant 93,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
263,Case 58,Require upgrade,Value 2,2012/11/28 13:50:07.000,Variant 93,93,Variant 93,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
264,Case 58,Resolve ticket,Value 2,2012/12/17 09:55:05.000,Variant 93,93,Variant 93,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
265,Case 58,Closed,Value 3,2013/01/01 09:55:26.000,Variant 93,93,Variant 93,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
266,Case 59,Assign seriousness,Value 1,2012/03/28 12:28:37.000,Variant 6,6,Variant 6,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
267,Case 59,Take in charge ticket,Value 1,2012/03/28 12:28:47.000,Variant 6,6,Variant 6,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
268,Case 59,Resolve ticket,Value 1,2012/03/28 15:32:57.000,Variant 6,6,Variant 6,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
269,Case 59,Resolve ticket,Value 1,2012/03/28 15:32:57.000,Variant 6,6,Variant 6,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
270,Case 59,Closed,Value 5,2012/04/28 12:30:17.000,Variant 6,6,Variant 6,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
271,Case 60,Assign seriousness,Value 13,2011/04/06 15:35:49.000,Variant 3,3,Variant 3,Value 1,Value 44,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
272,Case 60,Take in charge ticket,Value 13,2011/04/06 15:36:04.000,Variant 3,3,Variant 3,Value 1,Value 44,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
273,Case 60,Wait,Value 13,2011/04/07 15:41:23.000,Variant 3,3,Variant 3,Value 1,Value 44,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
274,Case 60,Take in charge ticket,Value 2,2011/04/13 08:49:14.000,Variant 3,3,Variant 3,Value 1,Value 44,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
275,Case 60,Resolve ticket,Value 2,2011/04/13 08:49:22.000,Variant 3,3,Variant 3,Value 1,Value 44,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
276,Case 60,Closed,Value 5,2011/05/28 08:50:26.000,Variant 3,3,Variant 3,Value 1,Value 44,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
277,Case 61,Assign seriousness,Value 1,2011/09/16 07:04:39.000,Variant 1,1,Variant 1,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
278,Case 61,Take in charge ticket,Value 10,2011/09/16 07:18:12.000,Variant 1,1,Variant 1,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
279,Case 61,Resolve ticket,Value 10,2011/09/16 15:04:46.000,Variant 1,1,Variant 1,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
280,Case 61,Closed,Value 5,2011/11/10 08:10:45.000,Variant 1,1,Variant 1,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
281,Case 62,Assign seriousness,Value 4,2012/05/28 15:16:47.000,Variant 5,5,Variant 5,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
282,Case 62,Resolve ticket,Value 4,2012/05/28 15:18:27.000,Variant 5,5,Variant 5,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
283,Case 62,Closed,Value 5,2012/07/26 15:20:39.000,Variant 5,5,Variant 5,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
284,Case 63,Assign seriousness,Value 4,2013/03/06 15:05:09.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
285,Case 63,Take in charge ticket,Value 9,2013/03/22 08:58:01.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
286,Case 63,Resolve ticket,Value 9,2013/03/22 09:34:16.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
287,Case 63,Closed,Value 3,2013/04/06 08:34:35.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
288,Case 64,Assign seriousness,Value 13,2011/04/14 15:54:28.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
289,Case 64,Assign seriousness,Value 13,2011/04/14 15:54:46.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
290,Case 64,Wait,Value 11,2011/04/15 10:41:19.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
291,Case 64,Take in charge ticket,Value 2,2011/04/27 10:30:04.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
292,Case 64,Wait,Value 2,2011/04/27 10:30:13.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
293,Case 64,Take in charge ticket,Value 11,2011/05/06 09:42:13.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
294,Case 64,Resolve ticket,Value 11,2011/05/06 09:42:28.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
295,Case 64,Closed,Value 5,2011/05/21 09:42:52.000,Variant 94,94,Variant 94,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
296,Case 65,Assign seriousness,Value 4,2013/02/13 13:41:45.000,Variant 2,2,Variant 2,Value 1,Value 46,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
297,Case 65,Take in charge ticket,Value 2,2013/03/01 09:23:38.000,Variant 2,2,Variant 2,Value 1,Value 46,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
298,Case 65,Wait,Value 2,2013/03/01 10:14:20.000,Variant 2,2,Variant 2,Value 1,Value 46,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
299,Case 65,Resolve ticket,Value 2,2013/03/01 16:01:20.000,Variant 2,2,Variant 2,Value 1,Value 46,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
300,Case 65,Closed,Value 3,2013/03/16 16:01:36.000,Variant 2,2,Variant 2,Value 1,Value 46,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
301,Case 66,Assign seriousness,Value 2,2012/06/26 08:46:53.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
302,Case 66,Take in charge ticket,Value 13,2012/06/26 08:47:39.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
